circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MYTHRI ENCLAVE,EV CHARGING STATIONS,9,1,1.0,2492.0,5.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,YAPRAL HV,EV CHARGING STATIONS,9,1,1.0,300.0,14.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),EV CHARGING STATIONS,9,1,1.0,195.0,22.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,SADULLA NAGAR,EV CHARGING STATIONS,9,1,1.0,1545.0,5.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,UPPERGUDA,EV CHARGING STATIONS,9,2,2.0,47.0,4.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SRINIVAS NAGAR 2,EV CHARGING STATIONS,9,1,1.0,25.0,2.0
HABSIGUDA,KEESARA,KEESARA,NAGARAM,NAGARAM,EV CHARGING STATIONS,9,1,1.0,0.0,15.0
HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHATKESAR,EV CHARGING STATIONS,9,1,1.0,0.0,30.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,HANUMAN NAGAR,EV CHARGING STATIONS,9,1,1.0,154.0,10.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,KOUNDINYA NAGAR,EV CHARGING STATIONS,9,1,1.0,4077.0,5.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM,EV CHARGING STATIONS,9,1,1.0,11.0,15.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,JAI SANTHOSHI NAGAR,EV CHARGING STATIONS,9,1,1.0,3459.0,5.0
HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,GRC HV SHANKARMUTT,EV CHARGING STATIONS,9,1,1.0,130.0,15.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,EV CHARGING STATIONS,9,1,1.0,828.0,22.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,MARUTHI NAGAR,EV CHARGING STATIONS,9,1,1.0,1169.0,17.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,EV CHARGING STATIONS,9,1,1.0,885.0,22.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,KATARAM,EV CHARGING STATIONS,9,1,1.0,1376.0,54.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,EV CHARGING STATIONS,9,1,1.0,156.0,45.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,DEVAMMA BASTHI,EV CHARGING STATIONS,9,1,1.0,0.0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,EV CHARGING STATIONS,9,1,1.0,430.0,18.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,EV CHARGING STATIONS,9,1,1.0,196.0,22.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,BAHADURPALLY HV(GRP M),EV CHARGING STATIONS,9,1,1.0,1922.0,45.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,PEDDAMMA COLONY,EV CHARGING STATIONS,9,1,1.0,305.0,8.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,EV CHARGING STATIONS,9,1,1.0,25.0,30.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,PADMA NAGAR PH-2 EAST,EV CHARGING STATIONS,9,1,1.0,0.0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,EV CHARGING STATIONS,9,1,1.0,2.0,2.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,EV CHARGING STATIONS,9,1,1.0,526.0,22.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,EV CHARGING STATIONS,9,2,1.0,1159.0,33.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,MAYURI NAGAR,EV CHARGING STATIONS,9,1,1.0,0.0,2.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MYP CT,EV CHARGING STATIONS,9,1,1.0,2199.0,20.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,EV CHARGING STATIONS,9,1,1.0,395.0,45.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,PAPARAYUDU NAGAR-2,EV CHARGING STATIONS,9,1,1.0,2879.0,5.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,EV CHARGING STATIONS,9,1,1.0,12.0,18.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,EV CHARGING STATIONS,9,1,1.0,0.0,18.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KOTTAGUDEM,EV CHARGING STATIONS,9,1,1.0,1381.0,25.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,EV CHARGING STATIONS,9,1,,0.0,25.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,EV CHARGING STATIONS,9,1,,0.0,30.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,SHAHEEN NAGAR II,EV CHARGING STATIONS,9,1,1.0,19.0,15.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,EV CHARGING STATIONS,9,1,1.0,202.0,22.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,SHASTRIPURAM,EV CHARGING STATIONS,9,1,,0.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,EV CHARGING STATIONS,9,1,1.0,2199.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,VINAYAK NAGAR,EV CHARGING STATIONS,9,1,1.0,91.0,5.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,EV CHARGING STATIONS,9,1,1.0,56.0,15.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,RUDRARAM,EV CHARGING STATIONS,9,1,1.0,4.0,22.0
SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,EV CHARGING STATIONS,9,1,1.0,65.0,30.0
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,VENKATESWARA COLON,EV CHARGING STATIONS,9,1,1.0,196.0,12.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,EV CHARGING STATIONS,9,1,1.0,163.0,22.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BN REDDY NAGAR,HASTINAPURAM CENTR,EV CHARGING STATIONS,9,1,1.0,15.0,22.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,CO-OP.BANK COLONY,EV CHARGING STATIONS,9,1,1.0,3205.0,5.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,EV CHARGING STATIONS,9,1,1.0,527.0,30.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,HV-1,EV CHARGING STATIONS,9,1,1.0,4072.0,13.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,KRISHNA NAGAR-,EV CHARGING STATIONS,9,1,1.0,7.0,7.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,MANIPURI & MASS COLONY,EV CHARGING STATIONS,9,1,,0.0,13.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NADERGUL,EV CHARGING STATIONS,9,1,1.0,82.0,30.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,MALLIKARJUNA NAGAR,EV CHARGING STATIONS,9,1,1.0,339.0,10.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,EV CHARGING STATIONS,9,1,1.0,2627.0,5.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SAI COLONY,EV CHARGING STATIONS,9,1,1.0,69.0,22.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,GRC HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,181.0,10.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,GEETA NGR &VINAYAK NGR (GRP-M),EV CHARGING STATIONS,9,1,1.0,376.0,10.0
SECUNDERABAD,BOWENPALLY,BALANAGAR,FEROZEGUDA,ANTHAMMA GUDA (GRP-B),EV CHARGING STATIONS,9,1,1.0,64.0,5.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,PRASHANTH NAGAR CLY (GRP-B),EV CHARGING STATIONS,9,2,2.0,51.0,4.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,ASBESTOS CLY-II 415-812(GRP-B),EV CHARGING STATIONS,9,1,1.0,30.0,2.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,GIRI NAGAR (GRP-B),EV CHARGING STATIONS,9,1,1.0,32.0,2.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,AYYAPPA NAGAR I (GRP-B),EV CHARGING STATIONS,9,1,1.0,49.0,2.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,GRC HIGH VALUE (GRP-M),EV CHARGING STATIONS,9,1,1.0,927.0,10.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,LINGAREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,231.0,30.0
SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,RIMMANAGUDA,EV CHARGING STATIONS,9,1,1.0,173.0,25.0
SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,PONNAL,EV CHARGING STATIONS,9,1,1.0,1770.0,30.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI B,EV CHARGING STATIONS,9,1,1.0,18.0,15.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-II,LI 2,EV CHARGING STATIONS,9,1,1.0,18.0,15.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,DORAKUNTA,EV CHARGING STATIONS,9,1,1.0,13.0,18.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,33/11KV SS OUTDOOR BACK SIDE A,EV CHARGING STATIONS,9,1,,0.0,30.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PILLALAMARRY,EV CHARGING STATIONS,9,1,1.0,1.0,18.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,LINGOJI GUDEM,EV CHARGING STATIONS,9,1,1.0,52.0,40.0
