circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,NEW ERRAGADDA,EV CHARGING STATIONS,9,1,1.0,3100.0,9.0
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,CT METERS,EV CHARGING STATIONS,9,1,1.0,5284.0,54.0
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,"GRC - P.GADDA, P.NAGAR",EV CHARGING STATIONS,9,1,1.0,448.0,10.0
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. SHYAMLAL,EV CHARGING STATIONS,9,1,1.0,3067.0,22.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,KAVURI HILLS,EV CHARGING STATIONS,9,1,1.0,13159.0,54.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VITTAL RAO NAGAR,GAFOORNAGAR",EV CHARGING STATIONS,9,2,2.0,0.0,3.0
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV GREENLANDS,EV CHARGING STATIONS,9,1,1.0,296.0,10.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,CT METERS-GRC,EV CHARGING STATIONS,9,1,1.0,4446.0,54.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,PRAGATHINAGAR-1,EV CHARGING STATIONS,9,1,1.0,141.0,8.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"CHURCH GULLY,MLA COLONY,APOLO",EV CHARGING STATIONS,9,1,1.0,2882.0,55.0
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,GRC HIGH VALUES RDNO-12&13 BAN,EV CHARGING STATIONS,9,1,1.0,1729.0,54.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GRC HIGH VALUES,EV CHARGING STATIONS,9,1,1.0,10.0,15.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HV ROAD 22 TO 35,EV CHARGING STATIONS,9,1,1.0,0.0,50.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JENCLAVE, GAFOOR,VITTAL NAGAR",EV CHARGING STATIONS,9,1,1.0,2261.0,20.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,CHANDANAGAR-HV,EV CHARGING STATIONS,9,1,1.0,1710.0,22.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARANAGAR GOVT,EV CHARGING STATIONS,9,2,2.0,2374.0,108.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,PRKASHNAGAR,EV CHARGING STATIONS,9,1,1.0,1056.0,12.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,MIYAPUR HV,EV CHARGING STATIONS,9,2,2.0,3942.0,95.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPALA NAGAR,EV CHARGING STATIONS,9,1,1.0,1743.0,5.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,PRAJAY MEGAPOLIS PVT LTD,EV CHARGING STATIONS,9,2,2.0,156.0,4.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GACHIBOWLI,EV CHARGING STATIONS,9,3,3.0,11819.0,162.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,H.V,EV CHARGING STATIONS,9,1,1.0,15.0,15.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SHILPA VALLY,EV CHARGING STATIONS,9,1,1.0,0.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,GACHIBOWLI,EV CHARGING STATIONS,9,1,1.0,169.0,54.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,HV WHITEFIELD,EV CHARGING STATIONS,9,1,1.0,102.0,52.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJINAGAR CT METERS,EV CHARGING STATIONS,9,1,1.0,4766.0,56.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET,EV CHARGING STATIONS,9,1,1.0,4063.0,5.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,POKALWADA,EV CHARGING STATIONS,9,1,1.0,4729.0,5.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,EV CHARGING STATIONS,9,1,1.0,0.0,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA-2,EV CHARGING STATIONS,9,2,2.0,3590.0,57.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,GULMOHAR & DUBE COLONY,EV CHARGING STATIONS,9,1,1.0,1107.0,54.0
GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),PUTANDODDI,EV CHARGING STATIONS,9,1,1.0,477.0,25.0
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,A.PURCHOWRASTA,EV CHARGING STATIONS,9,2,,0.0,77.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,YAPRAL HV,EV CHARGING STATIONS,9,1,1.0,440.0,14.0
